,Household_ID,N_catg1,N_catg2,N_catg3,N_catg4,N_catg5,N_catg6,N_catg7,N_catg8,N_catg9,N_catg10,N_catg11,N_catg12,N_catg13,N_catg14,N_catg15,E_catg1,E_catg2,E_catg3,E_catg4,E_catg5,E_catg6,E_catg7,E_catg8,E_catg9,E_catg10,E_catg11,E_catg12,E_catg13,E_catg14,E_catg15,Household_Income,Age_Household_Head,Number_Of_Kids,Total_Number_Of_Transactions,Number_Of_Online_Purchase,Number_Of_Stores_Visited,Number_Of_Returns,Number_Of_Different_Categories
144,100345868,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522.49,0,0,9,40,0,1,0,1,0,1
145,100351429,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.98,0,0,7,44,0,1,0,1,0,1
146,100353357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.98,1,44,0,1,0,1,0,1
147,100355907,9,2,0,0,0,0,1,2,6,0,2,2,8,0,0,799.87,39.98,0,0,0,0,20,102.47,459.94,0,79.99,344.98,365.39,0,0,NA,NA,0,3,0,3,10,8
148,100361403,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1765.91,0,0,0,0,0,0,0,79.93,0,0,669.99,0,0,0,6,34,1,1,0,1,0,3
149,100362217,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.99,0,3,70,0,1,0,1,0,1
150,100362832,3,0,0,0,0,0,11,0,0,1,2,0,0,0,0,212.97,0,0,0,0,0,3370.09,0,0,59.98,29.99,0,0,0,0,NA,50,0,1,0,1,4,4
151,100364352,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,59.99,0,0,0,9.99,0,0,0,0,0,0,0,9.99,0,0,5,32,0,1,0,1,0,3
152,100369876,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.99,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,1,0,1,0,1
153,100372584,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,119.95,0,589.98,0,0,6,68,0,1,0,1,0,2
154,100374316,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89.98,0,0,0,0,179.99,0,0,0,9,58,3,1,0,1,0,2
155,100375993,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.99,0,0,0,0,0,0,0,6,46,0,1,0,1,0,1
156,100376075,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.99,0,0,0,0,NA,NA,0,1,0,1,0,1
157,100376687,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,69.98,0,0,0,0,0,249.99,0,0,4,74,0,1,0,1,0,2
158,100380348,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.99,0,0,6,88,0,1,0,1,0,1
159,100382509,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,359.98,0,0,0,0,0,0,0,0,0,0,0,649.99,0,0,6,28,0,1,0,1,0,2
160,100382831,0,0,0,0,1,1,0,0,0,1,0,0,2,1,2,0,0,0,0,89.98,82,0,0,0,0,0,0,249.99,159.99,315,9,44,0,2,0,2,2,6
161,100384142,8,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1469.9,0,0,0,0,0,0,0,0,0,149.95,1089.97,79.99,0,0,8,48,2,1,0,1,0,4
162,100385998,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,195.98,50.96,0,6,66,0,1,0,1,4,2
163,100386901,0,0,0,0,0,0,0,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,145.96,0,3.99,209.96,0,0,0,0,8,52,0,2,0,2,0,3
164,100392402,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1399.97,149.99,0,0,9,36,0,2,0,2,2,3
165,100398126,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,339.29,0,406.98,0,0,6,44,3,1,0,1,12,2
166,100398290,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.99,0,0,0,0,0,0,NA,NA,0,1,0,1,0,1
167,100406006,5,0,0,0,0,0,0,0,0,1,2,1,3,0,0,322.94,0,0,0,0,0,0,0,0,35,59.98,899.96,2991.96,0,0,7,28,0,2,0,2,0,5
168,100408573,1,0,0,0,1,0,0,0,0,1,4,0,0,0,0,99.99,0,0,0,314.99,0,0,0,0,39.99,109.96,0,0,0,0,9,38,0,1,0,1,0,4
169,100416428,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29.99,199.99,0,0,0,2,32,0,1,0,1,0,2
170,100417835,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,292.98,89.99,0,NA,NA,0,1,0,1,0,2
171,100424223,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,16.99,0,0,0,0,0,436.04,0,27.99,29.99,0,0,0,179.99,99.99,5,36,1,1,0,1,0,6
172,100425644,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.99,0,0,0,0,0,0,0,0,0,0,7,56,0,1,0,1,0,1
173,100428336,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,1,0,1,0,1
174,100431134,3,0,0,0,0,0,0,5,5,0,3,4,0,0,0,102.97,0,0,0,0,0,0,143.95,328.94,0,199.96,3349.93,0,0,0,8,48,3,1,0,1,2,5
175,100434451,1,0,0,0,1,0,1,0,2,0,8,7,3,1,1,49.99,0,0,0,588.99,0,30,0,69.98,0,280.9,3019.94,2674.95,229.99,79.99,4,36,0,1,0,1,4,9
176,100436051,2,0,0,0,1,0,0,0,0,0,0,0,1,5,0,209.98,0,0,0,49.99,0,0,0,0,0,0,0,6.99,289.93,0,6,40,0,2,0,2,8,4
177,100437337,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,353.98,0,0,0,0,0,0,23.97,0,0,0,0,0,0,6,50,0,1,0,1,4,2
178,100445637,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.98,0,NA,NA,0,1,0,1,0,1
179,100451515,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,544.98,0,0,0,0,0,0,0,0,0,0,0,79.99,199.99,0,6,32,1,1,0,1,0,3
180,100451519,2,0,0,0,0,0,2,4,2,0,2,0,0,0,0,789.98,0,0,0,0,0,76.09,628.44,121.97,0,134.98,0,0,0,0,4,68,0,2,0,2,0,5
181,100451726,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,48,0,1,0,1,0,1
182,100453271,0,0,0,0,0,0,0,8,0,1,0,0,0,0,2,0,0,0,0,0,0,0,215.93,0,0,0,0,0,0,224.94,6,26,0,1,0,1,4,3
183,100458188,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,939.96,0,0,0,0,0,49.99,0,0,0,0,9,42,1,1,0,1,0,2
184,100458190,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,256.85,1302.91,0,0,0,3,58,1,1,0,1,0,2
185,100458687,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79.99,15.95,0,0,0,0,0,0,NA,NA,0,1,0,1,0,2
186,100459193,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1189.94,0,0,0,0,0,0,0,0,0,0,0,24.99,0,0,3,30,0,1,0,1,2,2
187,100465500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.99,0,NA,20,0,1,0,1,0,1
188,100466995,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,259.95,0,0,219.99,0,3,34,0,1,0,1,0,2
189,100473013,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1680.25,0,169.99,8,54,0,1,0,1,0,2
190,100474323,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.48,0,4,64,0,1,0,1,0,1
191,100477868,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,575.98,0,0,0,59,0,0,0,1,0,0,0,0,0,4,40,0,1,0,1,0,3
192,100478624,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,59.99,0,0,0,0,0,0,0,29.99,0,0,0,549.99,89.99,69.98,4,38,1,3,1,2,0,5
193,100482983,4,0,0,0,0,0,0,0,0,0,3,0,0,0,1,67.92,0,0,0,0,0,0,0,0,0,379.97,0,0,0,34.99,7,26,0,3,0,3,0,3
194,100483238,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.97,0,0,0,0,NA,NA,0,1,0,1,0,1
195,100485791,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,183.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32,2,1,0,1,0,2
196,100497097,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,189.96,0,79.98,329.98,299.98,7,34,0,3,0,3,0,4
197,100497771,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.98,0,0,8,64,0,2,0,2,10,2
198,100498280,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,759.98,409.96,0,8,58,0,1,0,1,0,2
199,100500511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.99,1,NA,0,1,0,1,0,1
200,100508132,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,1,0,1,0,1
201,100509305,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.99,0,0,1,24,0,1,0,1,0,1
202,100516917,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.99,189.96,0,0,0,7,46,0,1,0,1,0,2
203,100518262,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.98,0,0,0,0,4,30,3,1,0,1,0,1
204,100518399,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,329.99,0,0,0,0,0,0,0,0,0,35.98,6,50,0,2,2,1,2,4
205,100519705,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,309.94,0,0,0,0,0,0,0,0,0,49.99,0,0,0,0,9,60,0,1,0,1,0,2
206,100522734,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,189.99,14.99,0,77.99,0,0,229.99,0,6,42,0,2,0,2,4,4
207,100523109,5,0,0,0,0,0,0,0,0,0,0,0,2,1,0,547.16,0,0,0,0,0,0,0,0,0,0,0,619.98,139.99,0,5,NA,0,1,0,1,6,3
208,100525312,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.99,0,0,0,0,9,54,0,1,0,1,0,1
209,100532448,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.98,0,0,6,56,0,1,0,1,0,1
210,100533929,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,149.97,0,0,0,0,0,0,0,0,0,0,0,287.99,48.98,0,NA,54,0,2,0,2,2,3
211,100535486,0,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,139.98,115.92,0,7.99,0,0,79.99,0,3,36,0,3,0,3,2,4
212,100536211,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.96,0,0,0,6,64,0,1,0,1,0,1
213,100536862,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.99,0,0,NA,NA,0,1,0,1,0,1
214,100539223,3,0,0,0,0,0,0,0,0,0,4,5,0,0,1,37.43,0,0,0,0,0,0,0,0,0,141.93,494.96,0,0,0,6,50,1,2,0,2,8,4
215,100539713,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.99,0,0,NA,NA,0,1,0,1,0,1
216,100540311,3,0,0,0,0,0,0,3,0,0,0,0,2,2,0,454.97,0,0,0,0,0,0,289.97,0,0,0,0,444.96,215.98,0,1,30,0,2,0,2,4,4
217,100544819,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.98,0,0,0,0,NA,82,0,1,0,1,0,1
218,100546383,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.9,0,0,NA,NA,0,1,0,1,0,1
219,100549023,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79.98,0,0,0,0,0,0,0,0,6.99,0,NA,NA,0,1,0,1,0,2
220,100554251,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,919.98,0,0,0,0,0,80,0,0,0,0,9,36,0,1,0,1,0,2
221,100554264,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5.99,0,0,0,0,0,0,0,0,0,134.97,0,0,0,0,5,38,0,1,0,1,0,2
222,100559426,1,0,0,0,0,0,1,0,0,1,0,2,3,0,0,49.99,0,0,0,0,0,439.98,0,0,39.99,0,314.98,2769.98,0,0,1,68,0,1,0,1,0,5
223,100559509,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,173.99,0,0,0,0,219.96,0,0,NA,24,0,1,0,1,2,2
224,100560117,1,0,0,0,2,0,1,0,10,1,0,0,0,3,0,9.99,0,0,0,119.96,0,1.09,0,1359.28,0.04,0,0,0,2039.95,0,7,76,0,3,5,1,0,7
225,100560812,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,326.98,0,0,0,0,0,0,0,299.99,141.95,0,8,36,1,1,0,1,0,3
226,100562456,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.5,0,0,0,0,0,0,0,8,NA,0,1,0,1,2,2
227,100562848,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,11.99,0,0,0,0,0,0,0,0,0,0,0,369.98,0,425.98,6,42,1,2,0,2,0,3
228,100568709,0,0,0,0,0,0,0,6,0,0,3,0,0,1,1,0,0,0,0,0,0,0,326.92,0,0,244.97,0,0,139.95,0,6,46,0,1,0,1,2,4
229,100569132,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,317.99,0,0,0,0,0,0,0,50.01,0,0,0,0,0,7,38,0,1,0,1,4,4
230,100579216,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,62,0,1,0,1,2,1
231,100580858,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.98,0,0,0,9,72,0,1,0,1,2,1
232,100581446,1,0,0,0,0,0,0,0,1,0,2,3,0,0,0,129.99,0,0,0,0,0,0,0,34.99,0,249.97,1699.96,0,0,0,7,34,0,3,0,3,4,4
233,100585690,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,99.98,0,0,0,0,0,0,0,0,0,82.97,0,0,0,0,6,62,0,1,0,1,2,2
234,100586171,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,119.9,0,0,0,0,0,0,0,6,38,1,2,4,1,4,3
235,100588664,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19.99,0,54.97,0,0,0,0,NA,NA,0,1,0,1,0,2
236,100589160,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,5.75,289.94,0,550.98,0,0,9,50,2,3,2,2,0,3
237,100594716,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.97,0,0,0,0,0,0,0,0,0,0,9,42,1,1,0,1,0,1
238,100598872,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,399.99,0,0,0,0,0,0,0,0,0,4.99,0,189.98,0,0,1,40,0,1,0,1,0,3
239,100602917,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,9.82,0,0,0,89.97,0,0,0,377.95,0,0,0,0,0,0,6,86,1,1,0,1,0,3
240,100603055,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.98,0,0,0,0,0,0,4,NA,3,1,0,1,0,1
241,100603902,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,79.98,0,0,0,0,0,0,0,0,0,0,0,69.99,0,0,9,56,0,1,0,1,6,3
242,100605361,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,229.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48,0,2,0,2,2,2
243,100607285,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,249.96,0,0,0,0,0,0,0,0,0,201,0,0,0,0,4,NA,0,2,0,2,10,3
244,100609287,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,789.97,0,0,0,0,0,0,0,0,12.99,0,6,30,0,1,0,1,0,2
245,100610304,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99,99.99,0,0,0,1,34,0,1,0,1,3,3
246,100612768,0,0,0,0,1,0,0,8,0,1,2,0,0,0,0,0,0,0,0,199.99,0,0,171.94,0,3.99,68.98,0,0,0,0,1,40,0,4,0,4,2,4
247,100615455,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.96,0,0,0,0,NA,NA,0,1,0,1,0,1
248,100626194,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.99,129.99,0,4,40,0,1,0,1,0,3
249,100626394,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,49.99,0,0,0,0,0,0,0,0,29.99,0,0,2809.98,0,0,6,62,0,1,0,1,0,3
250,100630509,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,69.99,0,0,0,0,179.99,0,0,0,0,0,6,56,0,1,0,1,0,2
251,100632168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,34,0,1,0,1,0,1
252,100633750,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,299.99,0,0,0,0,0,0,0,0,0,0,0,329.98,0,0,7,NA,0,1,0,1,2,3
253,100636688,2,0,0,0,0,0,1,4,3,0,1,3,2,0,0,179.92,0,0,0,0,0,30,198.96,465.91,0,99.99,1899.97,259.98,0,0,9,52,0,1,0,1,0,7
254,100649994,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,599.99,0,0,0,0,0,17.99,0,0,0,0,3,52,0,1,0,1,0,2
255,100650502,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,305.97,0,9.2,0,0,0,0,0,2,30,0,1,0,1,0,2
256,100655880,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29.99,129.99,0,6,34,0,1,0,1,0,2
257,100658270,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,65.92,0,0,0,0,0,0,0,494.88,0,0,0,0,0,0,7,NA,0,1,0,1,10,2
258,100661542,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.98,0,0,4,80,1,1,0,1,0,1
259,100662905,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,39.99,158.99,0,0,0,0,0,0,0,0,29.99,0,0,99.99,0,9,52,0,1,0,1,2,4
260,100664590,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.99,0,0,6,42,0,1,0,1,2,2
261,100666244,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.99,0,0,0,0,9,NA,0,1,0,1,0,1
262,100667113,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.98,0,3,26,0,1,0,1,0,1
263,100671304,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.99,0,0,0,0,0,0,7,40,0,1,0,1,0,1
264,100671459,1,0,0,1,0,0,0,0,0,0,2,1,2,0,0,39.99,0,0,10.99,0,0,0,0,0,0,66.98,149.99,1179.98,0,0,8,30,1,1,0,1,0,5
265,100671933,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,119.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,1,0,1,0,2
266,100672968,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.97,0,0,6,54,0,1,0,1,0,1
267,100673688,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049.98,0,0,4,NA,0,1,0,1,0,1
268,100675686,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113.97,209.99,0,0,0,7,66,2,1,0,1,0,2
269,100676199,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5.49,0,0,0,0,0,0,0,0,0,19.98,0,0,0,0,6,60,0,1,0,1,0,2
270,100679457,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,34.99,0,0,274.98,69.99,0,2,88,0,1,0,1,2,3
271,100684355,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.96,0,0,0,6,46,0,1,0,1,0,1
272,100689129,7,0,0,0,8,0,0,8,0,0,7,0,5,3,0,511.92,0,0,0,1668.67,0,0,352.04,0,0,575.13,0,649.95,38.97,0,NA,58,0,1,0,1,6,6
273,100695104,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,134.97,0,0,0,0,0,0,0,0,1,0,0,0,48.99,0,9,44,1,1,0,1,0,3
274,100696799,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,3.79,0,0,0,0,0,0,0,0,0,180.97,0,99.99,0,0,9,44,2,1,0,1,0,3
275,100702513,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.95,0,0,0,0,3,40,1,2,0,2,0,1
276,100702560,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,58,0,1,0,1,0,1
277,100703949,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52.97,149.99,249.99,0,0,NA,36,0,1,0,1,2,3
278,100711460,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.99,0,0,0,6,46,2,1,0,1,0,1
279,100720968,0,0,0,0,0,0,0,0,0,1,3,4,3,0,0,0,0,0,0,0,0,0,0,0,134.97,54.97,789.96,692.47,0,0,NA,60,0,1,0,1,0,4
280,100721565,0,0,0,0,6,0,1,0,2,1,1,5,5,3,1,0,0,0,0,1009.95,0,1.09,0,205.97,0,24.99,789.95,1324.94,362.97,19.99,9,48,1,3,0,3,2,9
281,100723436,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,129.99,0,99.99,0,7,56,0,1,0,1,0,2
282,100731524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,66,0,1,0,1,2,1
283,100735013,5,0,0,0,0,0,0,2,3,0,1,1,0,0,0,608.63,0,0,0,0,0,0,263.98,535.91,0,129.99,2599.98,0,0,0,7,48,2,1,0,1,0,5
284,100739634,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,496.94,0,0,0,0,0,0,0,0,0,199.99,0,0,0,0,5,52,1,1,0,1,2,2
285,100741025,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,339.98,0,0,0,0,0,0,0,0,0,0,0,199.97,0,0,6,30,0,1,0,1,0,2
286,100741819,3,2,0,0,3,0,2,9,10,0,6,3,4,1,1,559.97,39.98,0,0,274.44,0,56.98,697.9,937.72,0,146.95,614.97,649.96,19.99,15.99,3,36,2,1,0,1,8,11
287,100746723,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.99,0,0,0,0,0,0,0,0,0,0,6,34,0,1,0,1,2,1
288,100755877,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,44.99,0,0,0,0,0,0,0,102.98,0,0,1099.99,0,0,0,7,48,1,1,0,1,0,3
289,100757948,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,595.96,119.99,0,8,68,0,2,0,2,0,2
290,100761073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,0,1,0,1,0,1
291,100761218,5,0,0,0,2,0,0,6,0,0,1,0,1,3,0,1129.95,0,0,0,909.97,0,0,390.95,0,0,29.99,0,387.99,542.97,0,7,44,0,1,0,1,4,6
292,100767071,1,0,0,0,11,0,1,0,0,0,1,0,0,0,1,5.39,0,0,0,457.16,0,709.99,0,0,0,129.99,0,0,0,99.99,7,40,1,1,0,1,12,5
293,100767453,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,48,0,1,0,1,0,1
294,100767750,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.96,0,0,0,0,2,28,0,1,0,1,0,1
295,100778380,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.99,0,0,6,68,0,1,0,1,0,1
296,100780880,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,60,0,1,0,1,0,1
297,100781209,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.99,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,1,1,0,1,0,1
298,100781509,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391.99,0,0,0,0,0,0,0,0,0,0,5,58,0,1,0,1,0,1
299,100786942,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,494.98,0,649.98,6,62,0,2,0,2,0,2
300,100787547,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,1,1,0,1,0,1
